LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
12300,52622,64407,0,6,0,0,0,191.0774254,1,13,26.20306729,0
12300,27859,48393,1,6,10,0,0,82.76016033,0,3,34.38536707,0
12300,90006,121122,0,1,9,0,0,133.4975408,1,21,36.91048167,0
12300,159798,177853,0,4,6,0,0,206.8170726,4,25,41.42504139,0
12300,81590,90050,0,2,6,0,0,136.7467587,1,26,41.73267582,0
12300,35651,59795,1,6,22,0,0,118.6530642,0,23,40.66298165,0
12300,50441,56656,0,1,1,0,0,186.4510167,0,21,35.45260742,0
12300,102908,124217,1,4,9,0,0,159.9940264,2,31,27.7074439,0
12300,92573,119325,0,4,2,1,2,157.6206429,0,33,34.77510251,0
12300,73099,84250,0,4,4,0,0,150.1901834,1.782764811,21.21126761,40.22228314,1
12300,68024,78800,0,3,7,0,0,125.5040514,0,35,29.29334435,0
12300,64265,90956,0,6,10,0,1,233.1561248,0,32,32.90882386,1
12400,132894,198168,1,1,0,0,1,355.1639113,0,16,40.54029537,0
12400,80510,97548,1,4,1,0,0,74.40426333,1,19,36.45734993,0
12400,45604,65501,0,6,9,0,1,70.33753056,1,24,35.21218126,1
12400,26768,52411,1,6,0,0,0,253.3180433,0,11,38.82102132,0
12400,16375,36672,0,2,8,0,0,120.674928,0,11,24.08943715,0
12400,49264,57923,0,6,0,0,0,182.0010415,2,13,27.00877688,0
12400,36034,62953,0,4,9,0,0,262.0793453,0,16,21.34522735,0
12400,94000,112000,0,2,4,0,0,150.1901834,0,0,39.38764489,1
12400,115902,146813,0,4,1,0,0,288.4676266,0,45,33.05428433,0
12400,115004,144760,0,4,2,0,0,279.5221733,1,46,35.61473143,0
12400,57105,74582,0,6,12,0,0,134.0317679,0,20,36.92573641,1
12400,50573,84008,0,6,15,1,0,76.04208693,0,7,41.02796675,1
12400,74829.24905,65317,1,6,9.154940986,0,0,349.2796108,0,6,35.71441843,0
12400,25805,31414,0,6,2,0,0,187.0023549,1.032749077,21.31703607,38.2372256,0
12400,24769,87665,1,4,21,0,0,238.3827694,0,11,25.33220131,0
12400,83018,96637,0,6,2,0,0,95.90213133,2,32,41.24477919,0
12500,93538,118369,0,4,0,0,1,132.8237118,0,33,34.83386481,0
12500,37562,57081,1,6,22,0,1,129.486844,0,23,39.08300244,0
12500,157312,181050,0,4,7,0,0,209.7067368,4,25,40.90561976,0
12500,83276,129116,0,1,7,0,0,138.687955,0,22,39.58996183,0
12500,57294,66615,0,6,3,0,1,321.3875868,0,9,31.38089909,0
12500,101047,118913,1,1,2,0,0,156.6054917,1,22,35.89928784,0
12500,56960,69014,0,6,4,0,0,307.636664,0,10,30.36248382,0
12500,83924,100114,1,4,0,0,0,71.30419761,1,20,34.71276881,0
12500,74829.24905,52026,1,2,6,0,0,173.7172393,1.032749077,8,21.6211951,0
12500,41000,64680,0,6,2,0,0,70.9,3,30,39.38764489,1
12500,41301,60000,0,6,2,0,0,77.23333333,0,12,39.38764489,1
12500,55000,75393,0,6,0.75,0,1,113.0333333,1,16,39.38764489,1
12500,77100,90550,1,1,9.154940986,0,0,173.4666667,1,26,33.25312863,0
12500,69192,105300,0,2,4,0,0,282.0333333,1,23,39.38764489,1
12500,50097,73846,0,6,1,0,0,267.8654583,0,20,29.15960949,0
12500,77792,100812,0,4,10,2,0,182.9569956,1,29,27.38587324,0
12500,53354,79893,1,1,10,2,0,249.4359543,1,29,35.02088579,0
12500,66163,83727,0,1,4,1,2,176.9352475,3,30,36.77463995,0
12500,81865,101048,0,6,1,0,0,147.4022274,0,23,38.85516272,0
12500,17659,31843,0,1,7,0,1,107.7410948,0,16,19.30085445,0
12500,55228,66569,0,2,3,0,0,198.8151672,1,17,27.99687276,0
12500,26286,36002,0,6,2,0,0,187.0023549,1.032749077,21.31703607,38.43868186,0
12500,74829.24905,39200,1,6,0,0,0,309.4,1,9,33.25312863,0
12500,74829.24905,102595.921,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,27.35264423,0
12600,71370,90316,1,1,26,0,0,162.3574415,2,14,39.8754838,0
12600,84933,110253,0,4,8,0,0,192.4226063,1,37,40.84507779,0
12600,80612,93802,0,2,5,0,0,141.6131456,2,26,40.74903888,0
12600,83921,90876,0,6,3,0,0,106.9373967,1,32,41.47300108,0
12600,45633,77578,0,4,19,0,0,209.7255196,0,15,23.91561488,0
12600,103946,113900,0,6,17,0,2,194.3599393,1,16,36.41457282,0
12600,125688,198602,1,1,0,0,1,344.7479335,0,16,39.48382007,0
12600,86785,110400,0,6,0.7,1,0,89.06666667,2,27,39.38764489,1
12600,72854,86209,0,4,2,0,0,118.0696474,0,14,36.05148718,1
12600,67860,103426,0,6,9,0,0,202.1526339,0,20,18.34752939,0
12600,103960,127384,0,6,2,0,0,129.0154994,0,25,34.47945476,0
12600,25000,37882,1,6,8.8,0,0,87.2,2,12,33.25312863,0
12600,62493,77141,0,6,13,0,0,266.3331014,0,26,27.0078722,0
12600,100590,138649,1,4,14,0,0,138.1647046,4,22,34.5987274,0
12600,85335,97094,0,6,2,0,0,116.086609,1,32,40.84524619,0
12600,83552,107186,1,6,21,0,0,128.6602454,4,24,28.72301763,0
12600,37699,59874,1,6,22,0,0,114.2359516,0,23,38.68267604,0
12600,76002,94236,0,6,11,0,0,164.7623042,5,21,39.52570494,0
12600,49986,67896,0,2,3,0,0,190.1599072,1,17,29.26631718,0
12700,29471,48362,1,6,9,0,0,79.90287141,0,4,36.0206079,0
12700,72760,83604,0,1,6,2,3,189.9194249,3,29,37.36856046,0
12700,74829.24905,41396,1,6,0,0,0,302.8700505,1,8,27.98946659,0
12700,79383,107590,0,6,5,0,0,78.29927353,2,14,33.5811165,0
12700,30428,47387,0,4,2,0,0,164.4900213,0,36,38.8741586,1
12700,103034,124116,0,6,2,0,0,137.4386924,0,25,31.60310093,0
12700,58293,82594,0,1,13,0,0,105.050415,0,23,36.70044554,0
12700,27459,38577,1,2,16,0,0,72.32957204,0,9,31.60566546,0
12700,77068,98436,1,4,7,0,1,148.2880996,0,34,33.46369747,0
12700,130867,201245,1,1,0,0,1,340.7953444,0,15,40.16882702,0
12700,61840,73541,0,4,1,0,0,157.8924467,2,35,41.65169171,0
12700,79898,101989,0,4,9,2,0,214.9964598,1,29,29.30607111,0
12700,105293,121416,0,1,14,0,0,250.0188805,0,16,35.28716643,0
12700,60122,93741,0,6,0,0,0,38.33492385,1,3,42.10934773,0
12700,72164,104220,0,1,10,0,0,165.4307821,0,13,37.53996336,0
12700,48139,64842,0,6,0,1,0,192.4791522,2,13,26.54684008,0
12700,59440,88690,0,6,0,0,0,129.1526151,3,11,37.83827353,0
12700,53199,82567,1,6,3,0,1,185.3250354,0,13,27.39038041,0
12700,58606,83010,0,6,1,0,0,125.3258854,3,11,35.99961072,0
12700,159661,183244,0,4,7,0,1,210.1152209,4,26,43.76819178,0
12700,107653,129752,1,4,8,0,0,181.0272753,2,32,29.46672103,0
12700,37346,53511,1,6,23,0,0,136.9569407,0,22,39.43166373,0
12800,99160,114619,1,1,2,0,0,142.2125619,0,22,35.94987705,0
12800,66293,92423,1,1,27,0,0,169.7238883,1,14,41.23216256,0
12800,117391,210072,1,4,1,0,0,136.6209694,1,14,27.12488931,0
12800,54546,62906,0,2,3,0,0,175.5198745,1,16,28.64818571,0
12800,49349,70078,0,6,9,0,0,240.9080591,0,17,31.75405395,0
12800,56516,78392,1,6,0,0,1,195.7233219,0,13,27.33744139,0
12800,40932,72172,0,6,20,0,0,162.0440104,0,16,37.51836575,1
12800,100241,113073,0,6,17,0,1,197.2736792,1,15,39.46758845,0
12800,73624,103213,0,6,10,0,0,201.6508442,0,20,19.55727283,0
12800,74829.24905,102595.921,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,25.13244854,0
12800,74829.24905,102595.921,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,24.65967048,0
12800,54151,83828,0,6,13,0,0,132.1602699,0,16,23.47742628,1
12800,81030,100333,0,2,11,0,1,80.14894304,4,29,42.31937039,1
12800,67867,78660,0,6,3,0,0,159.8014934,1.032749077,34,30.01090961,0
12800,48437,65311,0,6,0,1,0,260.5552362,0,21,29.51628985,0
12800,51800,68000,1,4,6,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
12800,111000,124500,0,3,7,1,0,203.9,2,40,39.38764489,1
12800,76783,95007,0,2,6,0,0,140.9720223,2,26,42.15361693,0
12800,58592,87002,0,1,13,0,0,139.5308428,0,24,37.53107709,0
12800,11986,48309,1,1,23,0,0,265.2270609,0,20,28.49386194,0
12800,46043,62531,0,6,4,0,0,183.9821005,0,13,26.10080257,0
12800,42801,51123,1,6,23,0,1,127.839662,0,22,39.38959461,0
12800,67060,83989,0,1,9,0,3,116.4667574,2,24,43.57230751,1
12800,91040,114331,0,6,12,0,0,175.8773501,0,26,34.74718504,0
12800,71531,87256,1,1,26,0,0,167.1637357,1,14,40.37613759,0
12800,75139,105289,1,4,8,0,0,151.8511659,0,35,31.21070474,0
12800,77318,97616,0,2,6,0,0,125.5348018,2,27,39.46266339,0
12800,85251,114023,0,4,1,1,2,143.6827959,0,33,31.91327241,0
12800,79151,110583,0,6,4,0,0,79.3713845,1,13,33.58669163,0
12800,29100,39264,1,6,7,0,0,93.39500247,2,12,31.28306102,0
12800,81694,101680,0,6,0,0,0,159.3541041,1,22,40.1115783,0
12800,68729,90127,1,1,23,0,0,163.9892789,1,14,39.42448779,0
12900,69770,87000,0,6,6,0,0,201.9333333,3,19,33.25312863,0
12900,94000,98172.84623,0,1,8,0,1,205.9333333,0,19,39.38764489,1
12900,64245,83823,0,1,13,0,0,246.8377195,3,36,40.56013033,0
12900,39401,53758,1,6,22,0,0,118.6463752,0,23,38.68944062,0
12900,58566,74655,0,2,5,0,0,116.7758176,1.032749077,24,39.97705119,0
12900,105638,112608,0,6,17,0,2,208.3068822,2,16,39.67790581,0
12900,59191,72716,0,6,2,0,0,175.170441,1,17,35.55817128,0
12900,29891,76571,1,6,2,0,0,29.05867023,3,11,31.45850053,1
12900,102905,117694,1,1,1,0,0,137.1424731,1,21,35.86546621,0
12900,92734,114285,1,2,11,0,0,236.0527728,0,24,28.66341681,0
12900,87270,97929,1,4,0,0,0,65.10749654,1,20,34.69636554,0
12900,90646,100744,1,6,19,0,0,141.2084606,3,23,31.52637971,0
12900,66126,84472,0,6,2,0,0,187.1791987,1.032749077,34,29.99503841,0
12900,67038,110955,0,1,9,0,0,147.1974137,0,12,37.08598608,0
12900,89510,102628,1,6,20,0,0,117.8571727,3,24,28.53735409,0
12900,46266,62000,0,6,7,0,0,77.13333333,5,18,39.38764489,1
12900,83886,100782,1,4,5,0,0,115.076186,1,27,27.97970643,0
12900,31498,42695,1,2,14,0,0,55.02158895,0,9,31.99275348,0
12900,117900,143433,0,2,6,0,0,227.9328934,0,35,47.61976353,1
12900,55673,64582,0,6,4,0,0,163.4166317,0,14,26.98743734,0
12900,88304,122178,0,1,10,0,0,223.4548548,0,12,41.42995887,0
12900,50636,57838,0,6,0,1,0,187.8253233,1,13,28.81347094,0
12900,52353,62740,0,6,2,0,0,167.515516,0,13,37.3575814,0
12900,89492,110007,1,4,10,0,2,169.1919843,0,28,32.82003727,0
12900,70167,90812,1,1,25,0,0,177.0806266,2,13,40.22569567,0
12900,45215,66162,0,6,4,0,0,170.7645169,0,14,39.24801492,0
12900,56798,71364,0,6,1,0,0,225.5857631,0,9,33.02128407,0
12900,18106,37881,0,2,8,0,0,134.3841089,0,10,20.51596186,0
13000,64499,86000,1,6,1,0,0,109.4,0,19,39.38764489,1
13000,15374,59309,1,6,6,2,0,355.1312291,1,21,15.82361555,0
13000,81972,102295,1,4,5,0,0,107.4206093,0,26,24.72083108,0
13000,61509,77065,0,6,6,0,0,172.8544902,2,17,35.39086131,0
13000,80587,110064,0,6,6,0,0,85.00919673,1,13,33.99003975,0
13000,72931,96803,0,6,6,0,0,208.6728918,2,18,41.05223501,0
13000,29461,49326,1,4,11,0,0,171.5976685,1,8,38.91799988,1
13000,78766,106450,1,4,6,0,0,107.9513117,0,26,24.87099388,0
13000,49268,72430,0,4,19,0,0,192.3644746,0,15,23.61710487,0
13000,39386,53149,0,6,4,0,0,110.4779566,1,16,38.52175901,0
13000,67395,94355,0,1,8,0,0,214.4844926,3,28,40.97046682,0
13000,74829.24905,72175,1,6,9.154940986,0,0,367.9400249,0,6,36.56113974,0
13000,96172,112123,0,4,14,0,0,181.8918044,1,18,36.22557157,0
13000,88614,116994,1,4,13,0,2,188.8241991,0,28,32.61950164,0
13000,16913,48587,1,1,23,0,0,264.9921562,0,20,30.62263556,0
13000,125969,144076,0,6,4,0,0,110.1931963,2,30,48.9777317,1
13000,70000,90704,0,6,15,0,3,142.1666667,0,37,39.38764489,1
13000,34000,65000,1,6,4.5,0,1,148.5,2,24,39.38764489,1
13000,38200,64764,1,4,4,0,0,211.0666667,3,18,33.25312863,0
13000,6793,47700,0,4,4,0,0,304.3666667,0,16,33.25312863,0
13000,59000,83187,1,6,9.154940986,0,0,292.1,0,20,33.25312863,0
13000,61612,99132,1,4,8,0,0,262.7333333,1,12,33.25312863,0
13000,74829.24905,25425,0,6,13,0,0,90.93333333,2,9,33.25312863,0
13000,20200,37245,0,4,21,0,1,199.9,2,16,33.25312863,0
13000,36223,98172.84623,0,6,9,1,0,132.8666667,0,14,39.38764489,1
13000,43744,60000,0,5,22,0,1,21.26666667,1,15,39.38764489,1
13000,94941,120000,0,4,0.1,0,0,132.8666667,0,21,39.38764489,1
13000,47000,60000,1,5,1,0,0,150.1901834,3,12,39.38764489,1
13000,60000,86400,0,6,12,0,2,149.1666667,0,28,39.38764489,1
13000,26863,44218,1,6,10,0,0,92.99959341,2,11,29.11293616,0
13000,110094,145807,0,4,2,0,0,285.2759347,0,45,35.04547106,0
13000,66014,85528,0,1,4,2,3,185.6449939,2,30,39.41871848,0
13000,61865,72045,0,4,0,0,0,172.6966846,2,34,42.56558229,0
13000,77355,114400,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,33.25312863,0
13000,44875,57713,0,6,0,1,0,184.9903244,1,12,28.60207607,0
13000,110097,210595,1,4,3,0,0,122.6386999,0,15,29.32751367,0
13000,60719,73677,0,6,11,0,0,256.7103553,0,26,27.31010697,0
13000,80277,106799,0,6,3,0,0,67.11166592,2,14,37.29777299,0
13000,40996,58938,0,2,9.154940986,0,0,187.0023549,1.032749077,21.31703607,35.80961273,0
13100,48153,70059,0,6,11,0,0,242.6505336,0,18,30.89311822,0
13100,70878,86743,0,4,10,0,0,174.8817439,0,11,39.78440826,0
13100,74832,98616,1,4,6,0,0,101.3622896,1,26,27.02148065,0
13100,69259,75149,0,1,11,0,0,240.4102919,3,37,40.73560441,0
13100,69460.45297,98172.84623,1,4,0.75,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
13100,64897,81598,0,3,7,0,0,130.6484684,0,34,26.50010508,0
13100,74829.24905,47568,1,6,0,0,0,319.5959373,0,8,25.83678517,0
13100,22422,34800,1,1,2.6,2,0,93.3,1,3,39.38764489,1
13100,82411,103833,1,6,21,0,0,135.8630384,4,24,29.21582663,0
13100,70368,87407,0,6,2,0,0,232.9947127,3,26,29.66798564,0
13100,50552,59889,0,6,4,0,0,178.6123626,0,13,38.76331381,0
13100,73987,106557,0,1,9,0,0,149.4525291,1,13,37.00852693,0
13100,61853,73480,0,6,13,0,0,258.9371542,0,26,28.73085117,0
13100,97287,123281,0,6,9,0,0,162.9937439,0,26,34.17834568,0
13100,54000,74750,0,6,14,1,0,92.4,0,9,39.38764489,1
13100,44817,59544,0,6,9.154940986,0,0,71.46170475,0,15,41.60981324,0
13200,70069,88303,0,6,3,0,0,240.8560165,2,25,29.06412827,0
13200,69195,79252,0,1,13,0,0,248.7881304,3,37,41.90560462,0
13200,69697,91722,1,1,24,1,0,183.5237293,1,14,39.75217179,0
13200,58549,81381,0,1,13,0,0,94.68710666,0,24,38.41275614,0
13200,15346,30809,0,1,7,0,1,89.65253609,0,16,18.10528202,0
13200,65372,81426,0,6,4,0,1,102.6208363,3,29,38.93416913,1
13200,65997,88000,0,6,2,0,0,113.2333333,2,25,39.38764489,1
13200,93254,125738,1,2,3,0,3,156.5454512,0,25,42.73666557,0
13200,22270,38437,0,1,5,0,1,107.7733867,0,17,20.64319968,0
13200,77241,112904,0,6,5,0,0,68.54904501,2,14,34.53524372,0
13200,81654,114333,0,6,5,0,0,97.96296166,1,13,33.74336765,0
13200,71775,80480,0,6,0,0,0,240.6435766,3,25,29.26799242,0
13200,28428,34477,0,6,0,0,0,187.0023549,1.032749077,21.31703607,39.37026271,0
13200,59422,88308,1,6,9.154940986,0,0,294.7820846,0,19,29.95255446,0
13200,117985,138969,0,4,16,0,1,178.0647524,0,33,29.95423093,0
13300,58000,75000,0,2,6.6,0,1,226.2,1,33,39.38764489,1
13300,96201,124892,1,2,3,0,3,178.0344633,0,26,40.10275183,0
13300,76663,96022,0,4,10,2,0,180.0294503,1,30,27.04500676,0
13300,80059,121790,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,34.5618314,0
13300,61414,72101,0,6,12,0,0,260.0716499,0,27,27.28688203,0
13300,81944,108768,0,6,5,0,0,81.10679915,1,13,33.86964175,0
13300,67483,85454,0,4,16,0,2,335.9893152,1,14,30.37586285,1
13300,60014,75695,0,3,1,0,0,182.0643734,1,20,40.20667111,1
13300,64002,88174,0,6,3,0,0,157.9169897,1.032749077,34,29.79823118,0
13300,35000,44195,1,6,8,0,0,91.92352891,0,4,35.24312086,0
13300,14212,57608,0,4,3,0,0,322.004542,0,16,15.91676921,0
13300,57878,69907,0,4,1,0,0,154.4848138,2,35,41.11915349,0
13300,45860,63500,1,4,7,0,0,127.7666667,4,9,39.38764489,1
13300,153411,182014,0,4,7,0,0,198.39162,3,25,41.98711554,0
13300,44509,72292,1,4,3,0,0,208.9206936,3,17,37.05572455,0
13300,38232,59482,0,2,9.154940986,0,0,187.0023549,1.032749077,21.31703607,36.02710417,0
13300,81574,103760,1,4,6,0,0,118.918494,0,27,24.76962193,0
13300,86360,116111,1,2,8,0,0,232.2921386,0,24,32.01270136,0
13300,85532,115800,1,4,11,0,1,175.1914887,0,27,34.23139353,0
13300,74829.24905,27136,1,6,27,0,0,210.9969755,1,4,23.80714773,0
13300,74609,115056,0,6,6,0,0,77.4451063,2,14,36.86921264,0
13300,66174,79957,0,6,2,0,0,175.962695,1.032749077,34,31.56344122,0
13300,66502,78138,0,6,4,0,0,178.1121065,1,16,33.79509124,0
13300,79512,92224,0,6,9,0,0,159.2070876,4,22,38.94860467,0
13300,55505,76841,0,6,0,0,0,222.9130724,0,10,32.96863267,0
13300,50039,63784,0,6,3,0,0,176.8461955,0,13,27.86558873,0
13300,25698,58760,1,5,15,0,0,147.9109824,1,10,30.96207665,1
13300,44952,56394,0,6,9.154940986,0,0,74.43599333,0,14,41.0603207,0
13300,49491,69028,0,4,16,0,0,195.8776327,0,15,24.87750841,0
13400,53699,68084,0,6,3,0,0,169.8524493,0,14,25.10971349,0
13400,131524,148356,0,6,4,1,0,110.7417416,2,29,48.34023474,1
13400,156455,180313,0,4,6,0,1,210.7182561,4,25,40.2473728,0
13400,53294,69042,0,6,0,0,0,214.3620435,0,9,36.30954976,0
13400,88810,102409,1,6,19,0,0,145.7565967,4,24,31.33641826,0
13400,102700,121216,0,6,3,0,0,124.5640179,1,25,34.95327869,0
13400,58307,71810,0,6,9,0,2,82.70830934,2,32,36.94779822,1
13400,9698,65524,1,6,9,1,0,345.5431065,1,21,15.76191917,0
13400,98701,129679,1,4,10,0,0,179.127926,2,32,29.54928351,0
13400,111000,131000,0,4,14,0,0,165.3333333,2,26,39.38764489,1
13400,67941,84973,0,1,6,1,3,179.9770702,3,30,37.42893752,0
13400,51225,69361,0,6,0,0,0,261.1896369,0,21,28.95306771,0
13400,94102,114147,1,1,2,0,0,137.707783,0,21,36.80162473,0
13400,65662,92050,0,6,2,0,0,20.7592153,1,3,42.00939008,0
13400,5900,55320,1,6,3,2,2,234.0218164,3,16,19.089301,1
13400,60174,81944,0,6,1,0,0,125.3854461,3,9,36.22986386,0
13400,100784,118708,0,1,15,0,0,268.1075925,0,16,36.1587181,0
13400,69612,87728,0,6,3,0,0,165.0302675,1.032749077,35,30.44483907,0
13400,66737,71117,0,4,0,0,0,163.1318589,2,34,40.94386627,0
13400,95084,117279,1,1,4,0,0,145.9623436,0,21,39.24466948,0
13400,74829.24905,33664,0,6,13,0,0,108.2170094,2,8,31.61392956,0
13400,87175,115530,1,4,13,0,1,180.9451064,1,27,33.90005642,0
13500,68262,93841,1,1,26,0,0,159.61702,1,14,40.75298037,0
13500,63572,102739,1,4,7,0,0,250.5613569,0,12,34.91379344,0
13500,88738,114815,0,1,9,0,0,239.7437209,0,12,41.07711783,0
13500,63150,77787,0,6,10,0,0,258.6215011,0,27,29.33014205,0
13500,71698,93536,0,6,6,0,0,202.4658818,2,19,42.81473465,0
13500,59352,87767,1,6,9.154940986,0,0,300.5794229,0,19,28.1182969,0
13500,40023,67357,0,2,9.154940986,0,0,187.0023549,1.032749077,21.31703607,38.31942585,0
13500,44586,73764,0,6,2,0,0,263.9311707,0,21,29.96620202,0
13500,40786,66872,0,2,9.154940986,0,0,187.0023549,1.032749077,21.31703607,35.36413972,0
13500,91734,114906,0,6,12,0,0,211.8769452,3,15,38.10420812,0
13500,82036,104261,1,4,4,0,1,98.41775325,0,33,39.2941028,0
13500,109258,126101,0,6,2,0,0,130.77657,1,25,33.53988748,0
13500,73000,97000,0,6,12,1,0,145.2,0,23,39.38764489,1
13500,70000,93500,0,3,25,0,0,250.6333333,0,46,39.38764489,1
13500,47900,135500,0,6,2,0,0,276.0666667,5,43,33.25312863,0
13500,42000,62800,0,4,6,0,0,153.1666667,2,12,33.25312863,0
13500,65000,98172.84623,0,4,14,0,2,105.5,4,34,39.38764489,1
13500,89184,116848,0,4,13,0,0,174.5064082,1,18,36.01089152,0
13500,116123,145597,0,4,3,0,0,290.3107749,0,46,34.69906743,0
13500,67180,85634,0,3,5,0,0,147.3553126,0,35,28.52255337,0
13500,92989,111120,0,6,13,0,0,209.4605943,3,15,39.52184453,0
13500,48832,144065,0,6,1,0,0,268.5867999,4,43,42.69239671,0
13500,117604,136099,0,4,15,0,0,188.2609728,1,32,31.63052886,0
13500,124696,200707,1,1,0,0,1,348.669492,0,16,39.55070302,0
13500,117321,138746,0,4,14,0,1,183.2620095,0,33,31.48679667,0
13600,94727,112683,0,6,11,0,0,209.1299457,3,15,37.71410706,0
13600,66754,80156,0,6,5,0,0,238.62182,3,26,31.55270697,0
13600,64799,84425,0,1,14,0,0,115.3238836,0,24,36.85085748,0
13600,115816,212995,1,4,1,0,0,114.8430305,1,14,26.3251112,0
13600,74829.24905,35396,0,6,11,0,0,101.7935233,1,8,32.66950311,0
13600,87294,115183,1,4,11,0,2,185.3385058,0,28,35.54980874,0
13600,66178,104378,1,4,6,0,0,263.9610151,0,11,36.43846627,0
13600,89937,110986,0,3,14,0,2,146.7187425,1,17,33.74711583,0
13600,66098,76014,1,1,12,0,0,245.6056956,1,32,43.39620459,0
13600,55901,87519,0,1,13,0,1,107.9131329,0,23,36.3270224,0
13600,41000,73440,0,2,4,0,0,125.7666667,1,9,33.25312863,0
13600,55864,87500,0,4,9,0,0,193.7666667,0,20,33.25312863,0
13600,70000,88000,0,2,16,0,0,150.1901834,0,0,39.38764489,1
13600,90519,110885,0,6,12,0,0,201.8355908,3,16,39.66605441,0
13600,12724,52016,1,1,24,0,1,269.6287109,0,19,28.17242611,0
13600,81620,101933,0,6,1,0,0,148.0672908,0,22,41.61289898,0
13600,159591,182585,0,4,7,0,1,199.6986174,3,25,42.31951831,0
13600,101377,131079,1,4,10,0,0,174.3477876,2,32,27.96913798,0
13600,39997,56571,0,6,6,0,0,111.0078189,2,15,38.77313698,0
13600,67354,81255,0,1,10,0,0,255.3787569,4,36,41.62539858,0
13600,13202,50848,0,4,3,0,0,302.2019151,0,16,16.77857669,0
13600,112223,144451,0,4,0,0,0,259.733117,1,45,35.31021701,0
13700,94650,109650,0,1,3.5,0,1,268.8333333,1,34,33.25312863,0
13700,81378,108628,1,4,12,0,2,181.7225343,0,27,32.65202263,0
13700,96225,112676,1,1,2,0,0,144.5336059,1,22,38.78104826,0
13700,38981,67536,0,2,9.154940986,0,0,187.0023549,1.032749077,21.31703607,35.18815986,0
13700,84761,95382,1,1,9.154940986,0,0,171.9458387,1,25,41.96010591,0
13700,74147,92427,0,6,7,0,3,181.3057998,0,33,39.27246634,1
13700,89345,105590,0,4,6,0,0,201.0424021,2,37,43.47167729,0
13700,80300,98088,1,4,1,0,0,66.72394684,0,20,36.5165325,0
13700,90714,120292,0,1,11,0,0,215.6120163,0,13,40.30430134,0
13700,59012,81465,0,2,12,0,0,167.4333333,0,31,39.38764489,1
13700,35825,66612,0,1,22,0,0,231.9014789,2,29,26.70247344,0
13700,27536,45819,1,6,7,0,0,73.45576587,2,12,28.70919291,0
13700,70018,89803,1,1,24,0,0,154.7521209,1,13,39.38990883,0
13700,58788,87260,0,1,14,0,0,103.6928184,0,24,36.66531854,0
13700,46000,81000,0,4,1.5,0,1,101.5666667,0,25,39.38764489,1
13700,64486,84759,0,1,4,2,3,182.1802565,3,29,37.07341346,0
13700,86161,106737,1,6,22,0,0,135.3327036,4,23,29.40952403,0
13700,12577,41075,0,2,7,0,0,133.5420141,0,10,22.96477273,0
13700,95065,123858,0,6,9,0,0,176.9525325,0,27,34.59683753,0
13700,74015,113766,0,6,7,0,0,75.89241528,2,14,36.39536633,0
13700,32942,40143,1,6,8,0,0,65.00074225,2,12,30.26836885,0
13700,96597,120380,0,4,13,0,0,181.4048504,1,17,34.31543721,0
13700,70763,78449,0,1,12,0,0,271.6567243,5,36,40.56198365,0
13700,53094,79069,1,6,2,0,2,155.8152865,0,13,29.55636639,0
13700,60623,83979,1,6,9.154940986,0,0,308.1085404,0,20,29.48252787,0
13700,84996,112522,1,4,9,0,1,171.9534106,0,28,32.84350491,0
13700,46611,65031,0,6,2,0,0,179.4433323,0,13,37.70515917,0
13700,77824,94840,0,6,6,0,0,195.0421854,3,19,43.33534671,0
13700,88654,114011,1,2,10,0,0,250.3295845,0,25,30.97173013,0
13700,73600,92000,0,4,9,1,2,347.9666667,1.032749077,42,33.25312863,0
13700,59530,81068,0,6,0,0,0,108.0191417,3,10,37.84664809,0
13800,74829.24905,44459,1,2,4,0,0,169.0054102,1.032749077,9,21.5328971,0
13800,73688,94071,0,1,9,0,0,221.2231427,2,28,41.48214297,0
